"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Glass and glassware",1370,"Interior Decorative Glassware",137013,"Stone And Glass",13,1925781,2019
"Glass and glassware",1370,"Signaling Glassware",137014,"Stone And Glass",13,2858,2019
"Glass and glassware",1370,"Eyewear and Clock Glass",137015,"Stone And Glass",13,324.00000000000006,2019
"Glass and glassware",1370,"Glass Bricks",137016,"Stone And Glass",13,171372,2019
"Glass and glassware",1370,"Laboratory Glassware",137017,"Stone And Glass",13,355764,2019
"Glass and glassware",1370,"Glass Beads",137018,"Stone And Glass",13,67494,2019
"Glass and glassware",1370,"Glass Fibers",137019,"Stone And Glass",13,5405471,2019
"Glass and glassware",1370,"Other Glass Articles",137020,"Stone And Glass",13,915115.9999999999,2019
"Precious metals, gems and jewelry",1471,"Pearls",147101,"Precious Metals",14,43235,2019
"Precious metals, gems and jewelry",1471,"Diamonds",147102,"Precious Metals",14,2033678,2019
"Precious metals, gems and jewelry",1471,"Precious Stones",147103,"Precious Metals",14,2661076,2019
"Precious metals, gems and jewelry",1471,"Synthetic Reconstructed Jewellery Stones",147104,"Precious Metals",14,11173,2019
"Precious metals, gems and jewelry",1471,"Precious Stone Dust",147105,"Precious Metals",14,215,2019
"Precious metals, gems and jewelry",1471,"Silver",147106,"Precious Metals",14,631216,2019
"Precious metals, gems and jewelry",1471,"Silver Clad Metals",147107,"Precious Metals",14,420,2019
"Precious metals, gems and jewelry",1471,"Gold",147108,"Precious Metals",14,391421197.00000006,2019
"Precious metals, gems and jewelry",1471,"Platinum",147110,"Precious Metals",14,3027031,2019
"Precious metals, gems and jewelry",1471,"Platinum Clad Metals",147111,"Precious Metals",14,2439,2019
"Precious metals, gems and jewelry",1471,"Precious Metal Scraps",147112,"Precious Metals",14,4753182,2019
"Precious metals, gems and jewelry",1471,"Jewellery",147113,"Precious Metals",14,41269011,2019
"Precious metals, gems and jewelry",1471,"Metal-Clad Products",147114,"Precious Metals",14,618524,2019
"Precious metals, gems and jewelry",1471,"Other Precious Metal Products",147115,"Precious Metals",14,364440,2019
"Precious metals, gems and jewelry",1471,"Pearl Products",147116,"Precious Metals",14,399294,2019
"Precious metals, gems and jewelry",1471,"Imitation Jewellery",147117,"Precious Metals",14,2061210,2019
"Precious metals, gems and jewelry",1471,"Coin",147118,"Precious Metals",14,9705916,2019
"Iron and steel",1572,"Pig Iron",157201,"Metals",15,19328,2019
"Iron and steel",1572,"Ferroalloys",157202,"Metals",15,19209685,2019
"Iron and steel",1572,"Scrap Iron",157204,"Metals",15,180819048,2019
"Iron and steel",1572,"Iron Powder",157205,"Metals",15,10915,2019
"Iron and steel",1572,"Iron Ingots",157206,"Metals",15,16467,2019
"Iron and steel",1572,"Semi-Finished Iron",157207,"Metals",15,317218,2019
"Iron and steel",1572,"Hot-Rolled Iron",157208,"Metals",15,33320803,2019
"Iron and steel",1572,"Cold-Rolled Iron",157209,"Metals",15,8089461,2019
"Iron and steel",1572,"Coated Flat-Rolled Iron",157210,"Metals",15,81591095,2019
"Iron and steel",1572,"Large Flat-Rolled Iron",157211,"Metals",15,415658,2019
"Iron and steel",1572,"Large Coated Flat-Rolled Iron",157212,"Metals",15,952898,2019
"Iron and steel",1572,"Hot-Rolled Iron Bars",157213,"Metals",15,4047683,2019
"Iron and steel",1572,"Raw Iron Bars",157214,"Metals",15,2888474,2019
"Iron and steel",1572,"Other Iron Bars",157215,"Metals",15,721310.9999999999,2019
"Iron and steel",1572,"Iron Blocks",157216,"Metals",15,621838,2019
"Iron and steel",1572,"Iron Wire",157217,"Metals",15,805177,2019
"Iron and steel",1572,"Stainless Steel Ingots",157218,"Metals",15,61421.00000000001,2019
"Iron and steel",1572,"Large Flat-Rolled Stainless Steel",157219,"Metals",15,1201014,2019
"Iron and steel",1572,"Flat-Rolled Stainless Steel",157220,"Metals",15,180802,2019
"Iron and steel",1572,"Hot-Rolled Stainless Steel Bars",157221,"Metals",15,110231,2019
"Iron and steel",1572,"Other Stainless Steel Bars",157222,"Metals",15,970034,2019
"Iron and steel",1572,"Stainless Steel Wire",157223,"Metals",15,115871,2019
"Iron and steel",1572,"Steel Ingots",157224,"Metals",15,3529145,2019
"Iron and steel",1572,"Flat Flat-Rolled Steel",157225,"Metals",15,791126,2019
"Iron and steel",1572,"Flat-Rolled Iron",157226,"Metals",15,118728,2019
"Iron and steel",1572,"Steel Bars",157227,"Metals",15,382007.99999999994,2019
"Iron and steel",1572,"Other Steel Bars",157228,"Metals",15,618912,2019
"Iron and steel",1572,"Steel Wire",157229,"Metals",15,193297,2019
"Iron or steel articles",1573,"Iron Sheet Piling",157301,"Metals",15,503145,2019
"Iron or steel articles",1573,"Iron Railway Products",157302,"Metals",15,181943,2019
"Iron or steel articles",1573,"Cast Iron Pipes",157303,"Metals",15,80996,2019
"Iron or steel articles",1573,"Iron Pipes",157304,"Metals",15,1041637,2019
"Iron or steel articles",1573,"Other Large Iron Pipes",157305,"Metals",15,126514,2019
"Iron or steel articles",1573,"Other Small Iron Pipes",157306,"Metals",15,4098348,2019
"Iron or steel articles",1573,"Iron Pipe Fittings",157307,"Metals",15,10360541,2019
"Iron or steel articles",1573,"Iron Structures",157308,"Metals",15,57031264,2019
"Iron or steel articles",1573,"Large Iron Containers",157309,"Metals",15,2813159,2019
"Iron or steel articles",1573,"Small Iron Containers",157310,"Metals",15,8664615,2019
"Iron or steel articles",1573,"Iron Gas Containers",157311,"Metals",15,3137904,2019
"Iron or steel articles",1573,"Stranded Iron Wire",157312,"Metals",15,803676,2019
"Iron or steel articles",1573,"Barbed Wire",157313,"Metals",15,641427,2019
"Iron or steel articles",1573,"Iron Cloth",157314,"Metals",15,4527308,2019
"Iron or steel articles",1573,"Iron Chains",157315,"Metals",15,833939,2019
"Iron or steel articles",1573,"Iron Anchors",157316,"Metals",15,954869,2019
"Iron or steel articles",1573,"Iron Nails",157317,"Metals",15,1992961,2019
"Iron or steel articles",1573,"Iron Fasteners",157318,"Metals",15,6978445,2019
"Iron or steel articles",1573,"Iron Sewing Needles",157319,"Metals",15,124981,2019
"Iron or steel articles",1573,"Iron Springs",157320,"Metals",15,2998404,2019
"Iron or steel articles",1573,"Iron Stovetops",157321,"Metals",15,13465670,2019
"Iron or steel articles",1573,"Iron Radiators",157322,"Metals",15,2431805,2019
"Iron or steel articles",1573,"Iron Housewares",157323,"Metals",15,2740278,2019
"Iron or steel articles",1573,"Iron Toiletry",157324,"Metals",15,2220616,2019
"Iron or steel articles",1573,"Other Cast Iron Products",157325,"Metals",15,2481527,2019
"Iron or steel articles",1573,"Other Iron Products",157326,"Metals",15,32584853,2019
"Copper and articles thereof",1574,"Precipitated Copper",157401,"Metals",15,504,2019
"Copper and articles thereof",1574,"Raw Copper",157402,"Metals",15,4503,2019
"Copper and articles thereof",1574,"Refined Copper",157403,"Metals",15,12970515,2019
"Copper and articles thereof",1574,"Scrap Copper",157404,"Metals",15,35953129,2019
"Copper and articles thereof",1574,"Copper Powder",157406,"Metals",15,445,2019
"Copper and articles thereof",1574,"Copper Bars",157407,"Metals",15,7971024,2019
"Copper and articles thereof",1574,"Copper Wire",157408,"Metals",15,300813,2019
"Copper and articles thereof",1574,"Copper Plating",157409,"Metals",15,376709,2019
"Copper and articles thereof",1574,"Copper Foil",157410,"Metals",15,114628,2019
"Copper and articles thereof",1574,"Copper Pipes",157411,"Metals",15,6021531,2019
"Copper and articles thereof",1574,"Copper Pipe Fittings",157412,"Metals",15,4769307,2019
"Copper and articles thereof",1574,"Stranded Copper Wire",157413,"Metals",15,53186,2019
"Copper and articles thereof",1574,"Copper Fasteners",157415,"Metals",15,1218144,2019
"Copper and articles thereof",1574,"Copper Housewares",157418,"Metals",15,203896,2019
"Copper and articles thereof",1574,"Other Copper Products",157419,"Metals",15,13751067,2019
"Nickel and articles thereof",1575,"Scrap Nickel",157503,"Metals",15,209103,2019
"Nickel and articles thereof",1575,"Nickel Bars",157505,"Metals",15,40403,2019
"Nickel and articles thereof",1575,"Nickel Sheets",157506,"Metals",15,365,2019
"Nickel and articles thereof",1575,"Nickel Pipes",157507,"Metals",15,74226,2019
"Nickel and articles thereof",1575,"Other Nickel Products",157508,"Metals",15,59819,2019
"Aluminium and articles thereof",1576,"Raw Aluminium",157601,"Metals",15,672923472,2019
"Aluminium and articles thereof",1576,"Scrap Aluminium",157602,"Metals",15,52966153,2019
"Aluminium and articles thereof",1576,"Aluminium Powder",157603,"Metals",15,2635,2019
"Aluminium and articles thereof",1576,"Aluminium Bars",157604,"Metals",15,20054699,2019
"Aluminium and articles thereof",1576,"Aluminium Wire",157605,"Metals",15,116246,2019
"Aluminium and articles thereof",1576,"Aluminium Plating",157606,"Metals",15,1290072,2019
"Aluminium and articles thereof",1576,"Aluminium Foil",157607,"Metals",15,3344983,2019
"Aluminium and articles thereof",1576,"Aluminium Pipes",157608,"Metals",15,489384,2019
"Aluminium and articles thereof",1576,"Aluminium Pipe Fittings",157609,"Metals",15,833230.9999999999,2019
"Aluminium and articles thereof",1576,"Aluminium Structures",157610,"Metals",15,8613914,2019
"Aluminium and articles thereof",1576,"Large Aluminium Containers",157611,"Metals",15,30081,2019
"Aluminium and articles thereof",1576,"Aluminium Cans",157612,"Metals",15,29478607,2019
"Aluminium and articles thereof",1576,"Aluminium Gas Containers",157613,"Metals",15,747144,2019
"Aluminium and articles thereof",1576,"Stranded Aluminium Wire",157614,"Metals",15,216023,2019
"Aluminium and articles thereof",1576,"Aluminium Housewares",157615,"Metals",15,267049,2019
"Aluminium and articles thereof",1576,"Other Aluminium Products",157616,"Metals",15,13916399,2019
"Lead and articles thereof",1578,"Raw Lead",157801,"Metals",15,160660,2019
"Lead and articles thereof",1578,"Scrap Lead",157802,"Metals",15,3117538.0000000005,2019
"Lead and articles thereof",1578,"Lead Sheets",157804,"Metals",15,41854,2019
"Lead and articles thereof",1578,"Other Lead Products",157806,"Metals",15,289278,2019
"Zinc and articles thereof",1579,"Raw Zinc",157901,"Metals",15,184990,2019
"Zinc and articles thereof",1579,"Scrap Waste",157902,"Metals",15,1660080,2019
"Zinc and articles thereof",1579,"Zinc Powder",157903,"Metals",15,324573,2019
"Zinc and articles thereof",1579,"Zinc Bars",157904,"Metals",15,42911,2019
"Zinc and articles thereof",1579,"Zinc Sheets",157905,"Metals",15,13.000000000000002,2019
"Zinc and articles thereof",1579,"Other Zinc Products",157907,"Metals",15,205909,2019
"Tin; articles thereof",1580,"Raw Tin",158001,"Metals",15,1014.9999999999999,2019
"Tin; articles thereof",1580,"Scrap Tin",158002,"Metals",15,92984,2019
"Tin; articles thereof",1580,"Tin Bars",158003,"Metals",15,2635,2019
"Tin; articles thereof",1580,"Other Tin Products",158007,"Metals",15,184326,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Tungsten",158101,"Metals",15,62293,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Molybdenum",158102,"Metals",15,174985,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Tantalum",158103,"Metals",15,1073,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Magnesium",158104,"Metals",15,3331684,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Cobalt",158105,"Metals",15,33653,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Bismuth",158106,"Metals",15,35946.99999999999,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Cadmium",158107,"Metals",15,2133,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Titanium",158108,"Metals",15,504794.00000000006,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Zirconium",158109,"Metals",15,8185.999999999999,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Manganese",158111,"Metals",15,53271,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Other Metals",158112,"Metals",15,274864,2019
"Metals; n.e.s., cermets and articles thereof",1581,"Cermets",158113,"Metals",15,12023,2019
"Tools and cutlery",1582,"Garden Tools",158201,"Metals",15,1317572,2019
"Tools and cutlery",1582,"Hand Saws",158202,"Metals",15,1529904,2019
"Tools and cutlery",1582,"Hand Tools",158203,"Metals",15,1354833,2019
"Tools and cutlery",1582,"Wrenches",158204,"Metals",15,625783,2019
"Tools and cutlery",1582,"Other Hand Tools",158205,"Metals",15,4958255,2019
"Tools and cutlery",1582,"Tool Sets",158206,"Metals",15,294561,2019
"Tools and cutlery",1582,"Interchangeable Tool Parts",158207,"Metals",15,19255388,2019
"Tools and cutlery",1582,"Cutting Blades",158208,"Metals",15,1422891,2019
"Tools and cutlery",1582,"Tool Plates",158209,"Metals",15,82581,2019
"Tools and cutlery",1582,"Cooking Hand Tools",158210,"Metals",15,192751,2019
"Tools and cutlery",1582,"Knives",158211,"Metals",15,919849,2019
"Tools and cutlery",1582,"Razor Blades",158212,"Metals",15,84100,2019
"Tools and cutlery",1582,"Scissors",158213,"Metals",15,85367,2019
"Tools and cutlery",1582,"Other Cutlery",158214,"Metals",15,120687,2019
"Tools and cutlery",1582,"Cutlery Sets",158215,"Metals",15,173258,2019
"Metal; miscellaneous products of base metal",1583,"Padlocks",158301,"Metals",15,6334559,2019
"Metal; miscellaneous products of base metal",1583,"Metal Mountings",158302,"Metals",15,16807890,2019
"Metal; miscellaneous products of base metal",1583,"Safes",158303,"Metals",15,364742,2019
"Metal; miscellaneous products of base metal",1583,"Filing Cabinets",158304,"Metals",15,215192,2019
"Metal; miscellaneous products of base metal",1583,"Metal Office Supplies",158305,"Metals",15,250104,2019
"Metal; miscellaneous products of base metal",1583,"Bells and Other Metal Ornaments",158306,"Metals",15,397414,2019
"Metal; miscellaneous products of base metal",1583,"Flexible Metal Tubing",158307,"Metals",15,205272,2019
"Metal; miscellaneous products of base metal",1583,"Other Metal Fasteners",158308,"Metals",15,243834,2019
"Metal; miscellaneous products of base metal",1583,"Metal Stoppers",158309,"Metals",15,1607553.0000000002,2019
"Metal; miscellaneous products of base metal",1583,"Metal Signs",158310,"Metals",15,918953,2019
"Metal; miscellaneous products of base metal",1583,"Coated Metal Soldering Products",158311,"Metals",15,4318972,2019
"Machinery and appliances",1684,"Steam Boilers",168402,"Machines",16,458400,2019
"Machinery and appliances",1684,"Central Heating Boilers",168403,"Machines",16,135927,2019
"Machinery and appliances",1684,"Boiler Plants",168404,"Machines",16,210124,2019
"Machinery and appliances",1684,"Water and Gas Generators",168405,"Machines",16,471109,2019
"Machinery and appliances",1684,"Steam Turbines",168406,"Machines",16,305580,2019
"Machinery and appliances",1684,"Spark-Ignition Engines",168407,"Machines",16,48266389,2019
"Machinery and appliances",1684,"Combustion Engines",168408,"Machines",16,3578486,2019
"Machinery and appliances",1684,"Engine Parts",168409,"Machines",16,9700793,2019
"Machinery and appliances",1684,"Hydraulic Turbines",168410,"Machines",16,209483,2019
"Machinery and appliances",1684,"Gas Turbines",168411,"Machines",16,262002318,2019
"Machinery and appliances",1684,"Other Engines",168412,"Machines",16,66661281,2019
"Machinery and appliances",1684,"Liquid Pumps",168413,"Machines",16,32518467,2019
"Machinery and appliances",1684,"Air Pumps",168414,"Machines",16,39462582,2019
"Machinery and appliances",1684,"Air Conditioners",168415,"Machines",16,45439397,2019
"Machinery and appliances",1684,"Liquid Fuel Furnaces",168416,"Machines",16,167052,2019
"Machinery and appliances",1684,"Industrial Furnaces",168417,"Machines",16,1418995,2019
"Machinery and appliances",1684,"Refrigerators",168418,"Machines",16,36698844,2019
"Machinery and appliances",1684,"Other Heating Machinery",168419,"Machines",16,55432492,2019
"Machinery and appliances",1684,"Rolling Machines",168420,"Machines",16,308724.00000000006,2019
"Machinery and appliances",1684,"Centrifuges",168421,"Machines",16,18854963,2019
"Machinery and appliances",1684,"Washing and Bottling Machines",168422,"Machines",16,63556815,2019
"Machinery and appliances",1684,"Scales",168423,"Machines",16,22205091,2019
"Machinery and appliances",1684,"Liquid Dispersing Machines",168424,"Machines",16,16386814,2019
"Machinery and appliances",1684,"Pulley Systems",168425,"Machines",16,7817267,2019
"Machinery and appliances",1684,"Cranes",168426,"Machines",16,10552420,2019
"Machinery and appliances",1684,"Fork-Lifts",168427,"Machines",16,8646002,2019
"Machinery and appliances",1684,"Lifting Machinery",168428,"Machines",16,52693436,2019
"Machinery and appliances",1684,"Large Construction Vehicles",168429,"Machines",16,18210057,2019
"Machinery and appliances",1684,"Other Construction Vehicles",168430,"Machines",16,15601720,2019
"Machinery and appliances",1684,"Excavation Machinery",168431,"Machines",16,41686738,2019
"Machinery and appliances",1684,"Soil Preparation Machinery",168432,"Machines",16,13079353,2019
"Machinery and appliances",1684,"Harvesting Machinery",168433,"Machines",16,104432136,2019
"Machinery and appliances",1684,"Dairy Machinery",168434,"Machines",16,57442368,2019
"Machinery and appliances",1684,"Fruit Pressing Machinery",168435,"Machines",16,56082,2019
"Machinery and appliances",1684,"Other Agricultural Machinery",168436,"Machines",16,72364701,2019
"Machinery and appliances",1684,"Mill Machinery",168437,"Machines",16,1197472,2019
"Machinery and appliances",1684,"Industrial Food Preperation Machinery",168438,"Machines",16,26539066,2019
"Machinery and appliances",1684,"Papermaking Machines",168439,"Machines",16,3496309,2019
"Machinery and appliances",1684,"Book-binding Machines",168440,"Machines",16,296920.99999999994,2019
"Machinery and appliances",1684,"Other Paper Machinery",168441,"Machines",16,4636338,2019
"Machinery and appliances",1684,"Print Production Machinery",168442,"Machines",16,401326,2019
"Machinery and appliances",1684,"Industrial Printers",168443,"Machines",16,13400234,2019
"Machinery and appliances",1684,"Artificial Textile Machinery",168444,"Machines",16,554941,2019
"Machinery and appliances",1684,"Textile Fiber Machinery",168445,"Machines",16,2129037,2019
"Machinery and appliances",1684,"Looms",168446,"Machines",16,1747757,2019
"Machinery and appliances",1684,"Knitting Machines",168447,"Machines",16,198515,2019
"Machinery and appliances",1684,"Knitting Machine Accessories",168448,"Machines",16,1732958,2019
"Machinery and appliances",1684,"Felt Machinery",168449,"Machines",16,17110,2019
"Machinery and appliances",1684,"Household Washing Machines",168450,"Machines",16,1521094,2019
"Machinery and appliances",1684,"Textile Processing Machines",168451,"Machines",16,1188962,2019
"Machinery and appliances",1684,"Sewing Machines",168452,"Machines",16,250149,2019
"Machinery and appliances",1684,"Leather Machinery",168453,"Machines",16,1093554,2019
"Machinery and appliances",1684,"Casting Machines",168454,"Machines",16,190315,2019
"Machinery and appliances",1684,"Metal-Rolling Mills",168455,"Machines",16,10904005,2019
"Machinery and appliances",1684,"Non-Mechanical Removal Machinery",168456,"Machines",16,1869197,2019
"Machinery and appliances",1684,"Metalworking Transfer Machines",168457,"Machines",16,903389,2019
"Machinery and appliances",1684,"Metal Lathes",168458,"Machines",16,118244,2019
"Machinery and appliances",1684,"Drilling Machines",168459,"Machines",16,833243,2019
"Machinery and appliances",1684,"Metal Finishing Machines",168460,"Machines",16,675515,2019
"Machinery and appliances",1684,"Metalworking Machines",168461,"Machines",16,1129292,2019
"Machinery and appliances",1684,"Forging Machines",168462,"Machines",16,54195420,2019
"Machinery and appliances",1684,"Other Non-Metal Removal Machinery",168463,"Machines",16,6650598,2019
"Machinery and appliances",1684,"Stone Working Machines",168464,"Machines",16,263470,2019
"Machinery and appliances",1684,"Woodworking machines",168465,"Machines",16,11500910,2019
"Machinery and appliances",1684,"Metalworking Machine Parts",168466,"Machines",16,10690110,2019
"Machinery and appliances",1684,"Motor-working Tools",168467,"Machines",16,4370070,2019
"Machinery and appliances",1684,"Soldering and Welding Machinery",168468,"Machines",16,318526,2019
"Machinery and appliances",1684,"Typewriters",168469,"Machines",16,5611.000000000001,2019
"Machinery and appliances",1684,"Calculators",168470,"Machines",16,2357979,2019
"Machinery and appliances",1684,"Computers",168471,"Machines",16,75074434,2019
"Machinery and appliances",1684,"Other Office Machines",168472,"Machines",16,1052044,2019
"Machinery and appliances",1684,"Office Machine Parts",168473,"Machines",16,33925150,2019
"Machinery and appliances",1684,"Stone Processing Machines",168474,"Machines",16,19111529,2019
"Machinery and appliances",1684,"Glass Working Machines",168475,"Machines",16,210868,2019
"Machinery and appliances",1684,"Vending Machines",168476,"Machines",16,1474091,2019
"Machinery and appliances",1684,"Rubberworking Machinery",168477,"Machines",16,7941921,2019
"Machinery and appliances",1684,"Tobacco Processing Machines",168478,"Machines",16,85805,2019
"Machinery and appliances",1684,"Machinery Having Individual Functions",168479,"Machines",16,69839334,2019
"Machinery and appliances",1684,"Metal Molds",168480,"Machines",16,3192426,2019
"Machinery and appliances",1684,"Valves",168481,"Machines",16,38306280,2019
"Machinery and appliances",1684,"Ball Bearings",168482,"Machines",16,2034654,2019
"Machinery and appliances",1684,"Transmissions",168483,"Machines",16,19843920,2019
"Machinery and appliances",1684,"Gaskets",168484,"Machines",16,1563763,2019
"Machinery and appliances",1684,"Boat Propellers",168485,"Machines",16,6425954,2019
"Electrical machinery and equipment",1685,"Electric Motors",168501,"Machines",16,6751991,2019
"Electrical machinery and equipment",1685,"Electric Generating Sets",168502,"Machines",16,2956411,2019
"Electrical machinery and equipment",1685,"Electric Motor Parts",168503,"Machines",16,3183143,2019
"Electrical machinery and equipment",1685,"Electrical Transformers",168504,"Machines",16,129137379,2019
"Electrical machinery and equipment",1685,"Electromagnets",168505,"Machines",16,29144702,2019
"Electrical machinery and equipment",1685,"Batteries",168506,"Machines",16,1234081,2019
"Electrical machinery and equipment",1685,"Electric Batteries",168507,"Machines",16,6256334,2019
"Electrical machinery and equipment",1685,"Vacuum Cleaners",168508,"Machines",16,1231950,2019
"Electrical machinery and equipment",1685,"Other Domestic Electric Housewares",168509,"Machines",16,1591496,2019
"Electrical machinery and equipment",1685,"Hair Trimmers",168510,"Machines",16,194986,2019
"Electrical machinery and equipment",1685,"Electrical Ignitions",168511,"Machines",16,3505029,2019
"Electrical machinery and equipment",1685,"Electrical Lighting and Signalling Equipment",168512,"Machines",16,15616828,2019
"Electrical machinery and equipment",1685,"Portable Lighting",168513,"Machines",16,377047,2019
"Electrical machinery and equipment",1685,"Electric Furnaces",168514,"Machines",16,1621520,2019
"Electrical machinery and equipment",1685,"Electric Soldering Equipment",168515,"Machines",16,15028909.000000002,2019
"Electrical machinery and equipment",1685,"Electric Heaters",168516,"Machines",16,10067303,2019
"Electrical machinery and equipment",1685,"Telephones",168517,"Machines",16,14213542,2019
"Electrical machinery and equipment",1685,"Microphones and Headphones",168518,"Machines",16,9696364,2019
"Electrical machinery and equipment",1685,"Sound Recording Equipment",168519,"Machines",16,1518619,2019
"Electrical machinery and equipment",1685,"Dictation Machines",168520,"Machines",16,2078271,2019
"Electrical machinery and equipment",1685,"Video Recording Equipment",168521,"Machines",16,17655847,2019
"Electrical machinery and equipment",1685,"Audio and Video Recording Accessories",168522,"Machines",16,258979,2019
"Electrical machinery and equipment",1685,"Blank Audio Media",168523,"Machines",16,4349287,2019
"Electrical machinery and equipment",1685,"Sound Recordings",168524,"Machines",16,376841,2019
"Electrical machinery and equipment",1685,"Broadcasting Equipment",168525,"Machines",16,126179277,2019
"Electrical machinery and equipment",1685,"Navigation Equipment",168526,"Machines",16,14420870,2019
"Electrical machinery and equipment",1685,"Radio Receivers",168527,"Machines",16,1792465,2019
"Electrical machinery and equipment",1685,"Video Displays",168528,"Machines",16,27568408,2019
"Electrical machinery and equipment",1685,"Broadcasting Accessories",168529,"Machines",16,7892029,2019
"Electrical machinery and equipment",1685,"Traffic Signals",168530,"Machines",16,3651201,2019
"Electrical machinery and equipment",1685,"Audio Alarms",168531,"Machines",16,20721235,2019
"Electrical machinery and equipment",1685,"Electrical Capacitors",168532,"Machines",16,438317,2019
"Electrical machinery and equipment",1685,"Electrical Resistors",168533,"Machines",16,302261,2019
"Electrical machinery and equipment",1685,"Printed Circuit Boards",168534,"Machines",16,1594539,2019
"Electrical machinery and equipment",1685,"High-voltage Protection Equipment",168535,"Machines",16,21663202,2019
"Electrical machinery and equipment",1685,"Low-voltage Protection Equipment",168536,"Machines",16,32864896,2019
"Electrical machinery and equipment",1685,"Electrical Control Boards",168537,"Machines",16,25105756,2019
"Electrical machinery and equipment",1685,"Electrical Power Accessories",168538,"Machines",16,7879806,2019
"Electrical machinery and equipment",1685,"Electric Filament",168539,"Machines",16,1058026,2019
"Electrical machinery and equipment",1685,"Cathode Tubes",168540,"Machines",16,186873,2019
"Electrical machinery and equipment",1685,"Semiconductor Devices",168541,"Machines",16,49814580,2019
"Electrical machinery and equipment",1685,"Integrated Circuits",168542,"Machines",16,8545484,2019
"Electrical machinery and equipment",1685,"Other Electrical Machinery",168543,"Machines",16,64222413,2019
"Electrical machinery and equipment",1685,"Insulated Wire",168544,"Machines",16,18219947,2019
"Electrical machinery and equipment",1685,"Carbon-based Electronics",168545,"Machines",16,321763,2019
"Electrical machinery and equipment",1685,"Electrical Insulators",168546,"Machines",16,4404174,2019
"Electrical machinery and equipment",1685,"Metal Insulating Fittings",168547,"Machines",16,599840,2019
"Electrical machinery and equipment",1685,"Electrical Parts",168548,"Machines",16,1373656,2019
"Railway and other rolling stock",1786,"Railway Maintenance Vehicles",178604,"Transportation",17,22888,2019
"Railway and other rolling stock",1786,"Railway Freight Cars",178606,"Transportation",17,11874,2019
"Railway and other rolling stock",1786,"Locomotive Parts",178607,"Transportation",17,2890602,2019
"Railway and other rolling stock",1786,"Railway Track Fixtures",178608,"Transportation",17,30292,2019
"Railway and other rolling stock",1786,"Shipping containers",178609,"Transportation",17,14420915,2019
"Vehicles and their parts",1787,"Tractors",178701,"Transportation",17,3313847,2019
"Vehicles and their parts",1787,"Buses",178702,"Transportation",17,936307,2019
"Vehicles and their parts",1787,"Cars",178703,"Transportation",17,44680653,2019
"Vehicles and their parts",1787,"Delivery Trucks",178704,"Transportation",17,16587144,2019
"Vehicles and their parts",1787,"Specialized Vehicles",178705,"Transportation",17,13567821,2019
"Vehicles and their parts",1787,"Vehicle Chassis",178706,"Transportation",17,498725,2019
"Vehicles and their parts",1787,"Vehicle Bodies",178707,"Transportation",17,1576311,2019
"Vehicles and their parts",1787,"Vehicle Parts",178708,"Transportation",17,58287418,2019
"Vehicles and their parts",1787,"Work Trucks",178709,"Transportation",17,374806,2019
"Vehicles and their parts",1787,"Armored vehicles",178710,"Transportation",17,296572,2019
"Vehicles and their parts",1787,"Motorcycles",178711,"Transportation",17,5975511,2019
"Vehicles and their parts",1787,"Bicycles",178712,"Transportation",17,1323305,2019
"Vehicles and their parts",1787,"Wheelchairs",178713,"Transportation",17,2008597,2019
"Vehicles and their parts",1787,"Bi-Wheel Vehicle Parts",178714,"Transportation",17,10202794,2019
"Vehicles and their parts",1787,"Baby Carriages",178715,"Transportation",17,211933,2019
"Vehicles and their parts",1787,"Trailers",178716,"Transportation",17,22324418,2019
"Aircraft, spacecraft and parts thereof",1788,"Non-powered Aircraft",178801,"Transportation",17,131498,2019
"Aircraft, spacecraft and parts thereof",1788,"Planes, Helicopters, and/or Spacecraft",178802,"Transportation",17,98310081,2019
"Aircraft, spacecraft and parts thereof",1788,"Aircraft Parts",178803,"Transportation",17,45441636,2019
"Aircraft, spacecraft and parts thereof",1788,"Parachutes",178804,"Transportation",17,4603660,2019
"Aircraft, spacecraft and parts thereof",1788,"Aircraft Launch Gear",178805,"Transportation",17,2068225,2019
"Ships, boats and floating structures",1789,"Passenger and Cargo Ships",178901,"Transportation",17,4167657,2019
"Ships, boats and floating structures",1789,"Fishing Ships",178902,"Transportation",17,1503802,2019
"Ships, boats and floating structures",1789,"Recreational Boats",178903,"Transportation",17,56418322,2019
"Ships, boats and floating structures",1789,"Tug Boats",178904,"Transportation",17,1576745,2019
"Ships, boats and floating structures",1789,"Special Purpose Ships",178905,"Transportation",17,614100.0000000001,2019
"Ships, boats and floating structures",1789,"Other Sea Vessels",178906,"Transportation",17,5867911,2019
"Ships, boats and floating structures",1789,"Other Floating Structures",178907,"Transportation",17,1626618,2019
