"Section ID","Section","HS2 ID","HS2","HS4 ID","HS4","HS6 ID","HS6","Trade Value"
16,"Machines",1685,"Electrical machinery and equipment",168531,"Audio Alarms",16853180,"Electric sound or visual signalling apparatus, nes",2166260
16,"Machines",1685,"Electrical machinery and equipment",168531,"Audio Alarms",16853190,"Parts of electric sound & visual signalling apparatus",3677924
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853210,"Fixed power capacitors (50/60 herz circuits)",262846
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853221,"Electric capacitors, fixed, tantalum, nes",105139
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853222,"Electric capacitors, fixed, aluminium electrolytic ne",357974
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853223,"Electric capacitors, fixed, ceramic, single layer",327961
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853224,"Electric capacitors, fixed, ceramic, multilayer,",10380839
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853225,"Electric capacitors, fixed, paper/plastic dielectric",604690
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853229,"Electric capacitors, fixed, nes",2631239
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853230,"Electric capacitors, variable or adjustable (pre-set)",239362
16,"Machines",1685,"Electrical machinery and equipment",168532,"Electrical Capacitors",16853290,"Parts of electrical capacitors",39954
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853310,"Electrical resistors, fixed carbon",64698.99999999999
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853321,"Electrical resistors fixed, power capacity < 20 watt",1499932
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853329,"Electrical resistors, fixed, except heating, > 20 wat",784643
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853331,"Wirewound variable resistors, rheostats, etc, <20 wat",33834
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853339,"Wirewound variable resistors, rheostats, etc > 20 wat",183899
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853340,"Variable resistors, rheostats and potentiometers, nes",1954884
16,"Machines",1685,"Electrical machinery and equipment",168533,"Electrical Resistors",16853390,"Parts of electrical resistors, rheostats, etc",904989
16,"Machines",1685,"Electrical machinery and equipment",168534,"Printed Circuit Boards",16853400,"Electronic printed circuits",19757085
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853510,"Electrical fuses, for voltage > 1kV",496248
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853521,"Automatic circuit breakers for voltage 1-72.5 kV",814062
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853529,"Automatic circuit breakers for voltage > 72.5 kV",75249
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853530,"Isolating and make-and-break switches, voltage >1 kV",1952270
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853540,"Lightning arresters & voltage or surge limiters > 1kV",670718
16,"Machines",1685,"Electrical machinery and equipment",168535,"High-voltage Protection Equipment",16853590,"Electrical apparatus for voltage > 1kV, nes",6459514
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853610,"Electrical fuses, for < 1,000 volts",1268773
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853620,"Automatic circuit breakers for < 1,000 volts",13926975
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853630,"Electrical circuit protectors nes for < 1,000 volts",3573816
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853641,"Electrical relays for < 60 volts",1123474
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853649,"Electrical relays for 60 - 1,000 volts",3087593
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853650,"Electrical switches for < 1,000 volts, nes",20871063
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853661,"Electrical lamp-holders, for < 1,000 volts",1690877
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853669,"Electrical plugs and sockets",34450367
16,"Machines",1685,"Electrical machinery and equipment",168536,"Low-voltage Protection Equipment",16853690,"Electrical switch, protector, connecter for < 1kV nes",25991343
16,"Machines",1685,"Electrical machinery and equipment",168537,"Electrical Control Boards",16853710,"Electrical control and distribution boards, < 1kV",22937667
16,"Machines",1685,"Electrical machinery and equipment",168537,"Electrical Control Boards",16853720,"Electrical control and distribution boards, > 1kV",6713433
16,"Machines",1685,"Electrical machinery and equipment",168538,"Electrical Power Accessories",16853810,"Elictrical boards, panels, etc, not equipped",3095017
16,"Machines",1685,"Electrical machinery and equipment",168538,"Electrical Power Accessories",16853890,"Parts, electric switches, protectors & connectors nes",30877487
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853910,"Sealed beam lamp units",718912
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853921,"Filament lamps, tungsten halogen",1012740
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853922,"Filament lamps, of a power <= 200 Watt, > 100 volts",1377354
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853929,"Filament lamps, except ultraviolet or infra-red, nes",904947
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853931,"Fluorescent lamps, hot cathode",1886986
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853939,"Discharge lamps, other than ultra-violet lamps, nes",696843
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853940,"Ultra-violet or infra-red lamps, arc lamps",1152441
16,"Machines",1685,"Electrical machinery and equipment",168539,"Electric Filament",16853990,"Parts of electric filament or discharge lamps",128253
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854030,"Cathode-ray tubes, except for television",2110
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854041,"Magnetron tubes",86163
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854049,"Microwave tubes, except magnetron/klystron",69635
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854081,"Receiver or amplifier valves and tubes",7068
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854089,"Electronic valves/tubes, except receiver/amplifier",429232
16,"Machines",1685,"Electrical machinery and equipment",168540,"Cathode Tubes",16854099,"Parts of electronic valve & tubes, except cathode ray",17605.999999999996
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854110,"Diodes, except photosensitive and light emitting",1124697
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854121,"Transistors, except photosensitive, < 1 watt",761933
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854129,"Transistors, except photosensitive, > 1 watt",1407045
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854130,"Thyristors/diacs/triacs, except photosensitive device",38778
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854140,"Photosensitive/photovoltaic/LED semiconductor devices",13602803
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854150,"Semiconductor devices, not light sensitive or emittin",52652288
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854160,"Mounted piezo-electric crystals",586050
16,"Machines",1685,"Electrical machinery and equipment",168541,"Semiconductor Devices",16854190,"Parts of semiconductor devices and similar devices",6111609
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",16854211,"Monolithic integrated circuits, digital",121560376
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",16854219,"Monolithic integrated circuits, except digital",311783
16,"Machines",1685,"Electrical machinery and equipment",168542,"Integrated Circuits",16854290,"Parts of electronic integrated circuits etc",18491736
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",16854310,"Particle accelerators",6658848
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",16854320,"Signal generators",2787329
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",16854330,"Apparatus for electro-plating, electrolysis, etc",198866
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",16854380,"Electrical machines and apparatus, nes",28487380
16,"Machines",1685,"Electrical machinery and equipment",168543,"Other Electrical Machinery",16854390,"Parts of electrical machines and apparatus nes",7475271
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854411,"Insulated winding wire of copper",4184929.0000000005
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854419,"Insulated winding wire, nes",1966469
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854420,"Co-axial cable and other co-axial electric conductors",12404310
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854430,"Ignition/other wiring sets for vehicles/aircraft/ship",1800227
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854441,"Electric conductors, nes < 80 volts, with connectors",52598188
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854449,"Electric conductors, nes < 80 volts, no connectors",45042545
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854459,"Electric conductors, 80-1,000 volts, no connectors",19018370
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854460,"Electric conductors, for over 1,000 volts, nes",5207254
16,"Machines",1685,"Electrical machinery and equipment",168544,"Insulated Wire",16854470,"Optical fibres and cables",17957940
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",16854511,"Carbon and graphite furnace electrodes",36473.00000000001
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",16854519,"Carbon and graphite electrodes, except for furnaces",544265
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",16854520,"Carbon and graphite brushes",345877
16,"Machines",1685,"Electrical machinery and equipment",168545,"Carbon-based Electronics",16854590,"Battery carbons  and carbon electrical items nes",500054.99999999994
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",16854610,"Electrical insulators of glass",174302
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",16854620,"Electrical insulators of ceramics",525699
16,"Machines",1685,"Electrical machinery and equipment",168546,"Electrical Insulators",16854690,"Electrical insulators, except glass/ceramics",5095611
16,"Machines",1685,"Electrical machinery and equipment",168547,"Metal Insulating Fittings",16854710,"Electrical insulating fittings of ceramics",788391.9999999999
16,"Machines",1685,"Electrical machinery and equipment",168547,"Metal Insulating Fittings",16854720,"Electrical insulating fittings of plastics",770521
16,"Machines",1685,"Electrical machinery and equipment",168547,"Metal Insulating Fittings",16854790,"Electrical insulating fittings except plastic/ceramic",1017819
16,"Machines",1685,"Electrical machinery and equipment",168548,"Electrical Parts",16854800,"Electrical parts of machinery and apparatus, nes",2753827
17,"Transportation",1786,"Railway and other rolling stock",178603,"Self-Propelled Rail Transport",17860390,"Self-propelled railway cars except external electric",755
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",17860719,"Railway & tramway axles, wheels and parts",198338
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",17860729,"Brakes except air, parts for railway rolling stock",43326
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",17860730,"Coupling devices, parts for railway rolling stock",3234
17,"Transportation",1786,"Railway and other rolling stock",178607,"Locomotive Parts",17860799,"Railway rolling stock parts nes",20633
17,"Transportation",1786,"Railway and other rolling stock",178608,"Railway Track Fixtures",17860800,"Signals etc for rail, tram, water-way, port, airfield",1652308
17,"Transportation",1786,"Railway and other rolling stock",178609,"Shipping containers",17860900,"Shipping containers designed and equipped for one or more modes of transport.",27341887
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",17870110,"Pedestrian controlled tractors",23613
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",17870120,"Road tractors for semi-trailers (truck tractors)",8614685
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",17870130,"Track-laying tractors (crawlers)",296029
17,"Transportation",1787,"Vehicles and their parts",178701,"Tractors",17870190,"Wheeled tractors nes",8038963
17,"Transportation",1787,"Vehicles and their parts",178702,"Buses",17870210,"Diesel powered buses",35752157
17,"Transportation",1787,"Vehicles and their parts",178702,"Buses",17870290,"Buses except diesel powered",1174288
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870310,"Snowmobiles, golf cars, similar vehicles",3159230
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870321,"Micro Cars",13434927
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870322,"Small Sized Cars",110428033
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870323,"Medium Sized Cars",205667185
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870324,"Large Sized Cars",18833808
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870331,"Small Diesel Engine Cars",83337
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870332,"Medium Diesel Engine Cars",21304750
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870333,"Large Diesel Engine Cars",51807095
17,"Transportation",1787,"Vehicles and their parts",178703,"Cars",17870390,"Other Vehicles Including Gas Turbine Powered",42152741
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870410,"Dump trucks designed for off-highway use",3806789
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870421,"Diesel powered trucks weighing < 5 tonnes",97702121
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870422,"Diesel powered trucks weighing 5-20 tonnes",22069928
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870423,"Diesel powered trucks weighing > 20 tonnes",6880436
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870431,"Spark ignition engine trucks weighing < 5 tonnes",13151047
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870432,"Spark ignition engine trucks weighing > 5 tonnes",1010618.0000000001
17,"Transportation",1787,"Vehicles and their parts",178704,"Delivery Trucks",17870490,"Trucks nes",658669
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870510,"Mobile cranes",117061
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870530,"Fire fighting vehicles",485895
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870540,"Mobile concrete mixers",502717
17,"Transportation",1787,"Vehicles and their parts",178705,"Specialized Vehicles",17870590,"Special purpose motor vehicles nes",2042263
17,"Transportation",1787,"Vehicles and their parts",178706,"Vehicle Chassis",17870600,"Motor vehicle chassis fitted with engine",4592920
17,"Transportation",1787,"Vehicles and their parts",178707,"Vehicle Bodies",17870710,"Bodies for passenger carrying vehicles",38114
17,"Transportation",1787,"Vehicles and their parts",178707,"Vehicle Bodies",17870790,"Bodies for tractors, buses, trucks etc",7772253
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870810,"Bumpers and parts thereof for motor vehicles",4883255
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870821,"Safety seat belts for motor vehicles",237604
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870829,"Parts and accessories of bodies nes for motor vehicle",11384124
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870839,"Brake system parts except linings for motor vehicles",9460984
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870840,"Transmissions for motor vehicles",2810273
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870850,"Drive axles with differential for motor vehicles",2412529
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870870,"Wheels including parts/accessories for motor vehicles",2977595
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870880,"Shock absorbers for motor vehicles",9297153
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870891,"Radiators for motor vehicles",2533131
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870892,"Mufflers and exhaust pipes for motor vehicles",803973
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870893,"Clutches and parts thereof for motor vehicles",6569986
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870894,"Steering wheels, columns & boxes for motor vehicles",2664358
17,"Transportation",1787,"Vehicles and their parts",178708,"Vehicle Parts",17870899,"Motor vehicle parts nes",27465955
17,"Transportation",1787,"Vehicles and their parts",178709,"Work Trucks",17870911,"Work trucks, electrically powered",261125
17,"Transportation",1787,"Vehicles and their parts",178709,"Work Trucks",17870919,"Work trucks except electrically powered",577652
17,"Transportation",1787,"Vehicles and their parts",178709,"Work Trucks",17870990,"Work truck parts",304854
17,"Transportation",1787,"Vehicles and their parts",178710,"Armored vehicles",17871000,"Tanks and other armoured fighting vehicles",997747
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871110,"Motorcycles, spark ignition engine of < 50 cc",53240
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871120,"Motorcycles, spark ignition engine of 50-250 cc",26500141
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871130,"Motorcycles, spark ignition engine of 250-500 cc",4257705
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871140,"Motorcycles, spark ignition engine of 500-800 cc",1944058
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871150,"Motorcycles, spark ignition engine of > 800 cc",5914037
17,"Transportation",1787,"Vehicles and their parts",178711,"Motorcycles",17871190,"Motorcycles with other than a spark ignition engine",2574367
17,"Transportation",1787,"Vehicles and their parts",178712,"Bicycles",17871200,"Bicycles, other cycles, not motorized",18198445.999999996
17,"Transportation",1787,"Vehicles and their parts",178713,"Wheelchairs",17871310,"Wheelchairs not mechanically propelled",1460060
17,"Transportation",1787,"Vehicles and their parts",178713,"Wheelchairs",17871390,"Wheelchairs, mechanically propelled",459749.99999999994
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871419,"Motorcycle parts except saddles",6785908.000000001
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871420,"Wheelchair parts",172176
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871491,"Bicycle frames and forks, and parts thereof",737060
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871492,"Bicycle wheel rims and spokes",691904
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871493,"Bicycle hubs, free-wheel sprocket wheels",382591
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871494,"Bicycle brakes, parts thereof",1060277
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871495,"Bicycle saddles",389319
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871496,"Bicycle pedals/crank-gear, parts thereof",1010641
17,"Transportation",1787,"Vehicles and their parts",178714,"Bi-Wheel Vehicle Parts",17871499,"Bicycle parts nes",2816917
17,"Transportation",1787,"Vehicles and their parts",178715,"Baby Carriages",17871500,"Baby carriages and parts thereof",980842
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871610,"Trailers for housing or camping",136457
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871620,"Trailers for agricultural purposes",626599
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871631,"Tanker trailers and semi-trailers",879323
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871639,"Trailers nes for the transport of goods",3563244.9999999995
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871640,"Trailers, semi-trailers nes",1076741
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871680,"Wheelbarrows, hand-carts, rickshaws etc",3295009
17,"Transportation",1787,"Vehicles and their parts",178716,"Trailers",17871690,"Trailer/non-mechanically propelled vehicle parts nes",2210660
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178801,"Non-powered Aircraft",17880190,"Balloons, dirigibles, non-powered aircraft nes",22392
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880211,"Helicopters of an unladen weight < 2,000 kg",283891
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880212,"Helicopters of an unladen weight > 2,000 kg",99
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880220,"Fixed wing aircraft, unladen weight < 2,000 kg",472096
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880230,"Fixed wing aircraft, unladen weight 2,000-15,000 kg",1918208.9999999998
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178802,"Planes, Helicopters, and/or Spacecraft",17880250,"Spacecraft, satellites and spacecraft launch vehicles",453.99999999999994
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880310,"Aircraft propellers, rotors and parts thereof",417352
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880320,"Aircraft under-carriages and parts thereof",1038397
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880330,"Aircraft parts nes",3464018
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178803,"Aircraft Parts",17880390,"Parts of balloons, dirigibles, spacecraft",1839113
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178804,"Parachutes",17880400,"Parachutes, parts and accessories thereof",43836
17,"Transportation",1788,"Aircraft, spacecraft and parts thereof",178805,"Aircraft Launch Gear",17880520,"Flight simulators, parts thereof",22391
17,"Transportation",1789,"Ships, boats and floating structures",178901,"Passenger and Cargo Ships",17890110,"Cruise ships, excursion boats, ferry boats",470
17,"Transportation",1789,"Ships, boats and floating structures",178901,"Passenger and Cargo Ships",17890190,"Cargo vessels other than tanker or refrigerated",41203100
17,"Transportation",1789,"Ships, boats and floating structures",178902,"Fishing Ships",17890200,"Fishing vessels and factory ships",51449
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",17890310,"Inflatable pleasure craft",172349
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",17890391,"Sailboats, with or without auxiliary motor",307917
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",17890392,"Motorboats, other than outboard motorboats",37466743
17,"Transportation",1789,"Ships, boats and floating structures",178903,"Recreational Boats",17890399,"Rowing boats, canoes, pleasure boats except sail/powe",5036651
17,"Transportation",1789,"Ships, boats and floating structures",178905,"Special Purpose Ships",17890510,"Dredgers",9456
17,"Transportation",1789,"Ships, boats and floating structures",178905,"Special Purpose Ships",17890590,"Floating docks, special function vessels nes",35330.99999999999
17,"Transportation",1789,"Ships, boats and floating structures",178906,"Other Sea Vessels",17890600,"Warships, lifeboats, hospital ships, vessels nes",2747901
17,"Transportation",1789,"Ships, boats and floating structures",178907,"Other Floating Structures",17890710,"Inflatable rafts",148978
17,"Transportation",1789,"Ships, boats and floating structures",178907,"Other Floating Structures",17890790,"Buoys, beacons, coffer-dams, pontoons, floats nes",624891
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900110,"Optical fibres, except for telecommunications",2210014
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900120,"Sheets/plates of polarising material",6351.999999999999
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900130,"Contact lenses",2153097
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900140,"Spectacle lenses of glass",80027
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900150,"Spectacle lenses of other materials",9443213
18,"Instruments",1890,"Instruments and apparatus",189001,"Optical Fibers",18900190,"Prisms, mirrors and optical elements nes, unmounted",622174
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",18900211,"Objective lenses for cameras, projectors, etc",764623
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",18900219,"Objective lenses, nes",400289
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",18900220,"Optical filters",246839
18,"Instruments",1890,"Instruments and apparatus",189002,"Mirrors and Lenses",18900290,"Mounted lenses, prisms, mirrors, optical elements nes",610085
18,"Instruments",1890,"Instruments and apparatus",189003,"Eyewear Frames",18900311,"Frames & mountings for spectacles etc, of plastic",4837793
18,"Instruments",1890,"Instruments and apparatus",189003,"Eyewear Frames",18900319,"Frames & mountings for spectacles etc, except plastic",2591023
18,"Instruments",1890,"Instruments and apparatus",189003,"Eyewear Frames",18900390,"Parts of frames and mountings for spectacles etc",426691
18,"Instruments",1890,"Instruments and apparatus",189004,"Eyewear",18900410,"Sunglasses",3471989
18,"Instruments",1890,"Instruments and apparatus",189004,"Eyewear",18900490,"Spectacles, goggles except sunglasses",2621730
18,"Instruments",1890,"Instruments and apparatus",189005,"Binoculars and Telescopes",18900510,"Binoculars",296663
18,"Instruments",1890,"Instruments and apparatus",189005,"Binoculars and Telescopes",18900580,"Monoculars, telescopes, etc",255185
18,"Instruments",1890,"Instruments and apparatus",189005,"Binoculars and Telescopes",18900590,"Parts and accessories for binoculars, telescopes, etc",556607
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900630,"Cameras for special use, underwater,aerial, etc",10943
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900640,"Instant print cameras",99014
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900651,"Cameras, single lens reflex, for roll film <= 35 mm",1835
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900652,"Cameras for roll film of a width <35 mm",18442
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900653,"Cameras for 35 mm roll film except single lens reflex",6006
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900659,"Photographic, other than cinematographic cameras nes",149763
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900661,"Photographic discharge lamp flashlight apparatus",152855
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900669,"Photographic flashlight apparatus, nes",38768
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900691,"Parts and accessories for photographic cameras",155396
18,"Instruments",1890,"Instruments and apparatus",189006,"Cameras",18900699,"Parts and accessories for flashlights and flashbulbs",98297
18,"Instruments",1890,"Instruments and apparatus",189007,"Video Cameras",18900719,"Cinematographic cameras for film >16mm wide",103341
18,"Instruments",1890,"Instruments and apparatus",189007,"Video Cameras",18900729,"Cinematographic projectors for film of >16 mm width",74054.00000000001
18,"Instruments",1890,"Instruments and apparatus",189007,"Video Cameras",18900791,"Parts and accessories for cinematographic cameras",1515652
18,"Instruments",1890,"Instruments and apparatus",189007,"Video Cameras",18900792,"Parts and accessories for cinematographic projectors",95712
18,"Instruments",1890,"Instruments and apparatus",189008,"Image Projectors",18900830,"Image projectors, except slide/microform",135863
